Year,Round,Region Number,Region Name,Seed 1,Score 1,Team 1,Team 2,Score 2,Seed 2
2007,3,1,East,1,74,North Carolina,USC,64,5
2007,3,1,East,6,65,Vanderbilt,Georgetown,66,2
2007,4,1,East,1,84,North Carolina,Georgetown,96,2
2007,1,2,Midwest,1,112,Florida,Jackson St,69,16
2007,1,2,Midwest,8,63,Arizona,Purdue,72,9
2007,1,2,Midwest,5,57,Butler,Old Dominion,46,12
2007,1,2,Midwest,4,82,Maryland,Davidson,70,13
2007,1,2,Midwest,6,64,Notre Dame,Winthrop,74,11
2007,1,2,Midwest,3,58,Oregon,Miami Ohio,56,14
2007,1,2,Midwest,7,67,UNLV,Georgia Tech,63,10
2007,1,2,Midwest,2,76,Wisconsin,Texas A&M Corpus Christi,63,15
2007,2,2,Midwest,1,74,Florida,Purdue,67,9
2007,2,2,Midwest,5,62,Butler,Maryland,59,4
2007,2,2,Midwest,11,61,Winthrop,Oregon,75,3
2007,2,2,Midwest,7,74,UNLV,Wisconsin,68,2
2007,3,2,Midwest,1,65,Florida,Butler,57,5
2007,3,2,Midwest,3,76,Oregon,UNLV,72,7
2007,4,2,Midwest,1,85,Florida,Oregon,77,3
2007,1,3,South,1,78,Ohio St,Central Connecticut St,57,16
2007,1,3,South,8,77,BYU,Xavier,79,9
2007,1,3,South,5,121,Tennessee,Long Beach St,86,12
2007,1,3,South,4,84,Virginia,Albany,57,13
2007,1,3,South,6,78,Louisville,Stanford,58,11
2007,1,3,South,3,68,Texas A&M,Pennsylvania,52,14
2007,1,3,South,7,77,Nevada,Creighton,71,10
2007,1,3,South,2,73,Memphis,North Texas,58,15
2007,2,3,South,1,78,Ohio St,Xavier,71,9
2007,2,3,South,5,77,Tennessee,Virginia,74,4
2007,2,3,South,6,69,Louisville,Texas A&M,72,3
2007,2,3,South,7,62,Nevada,Memphis,78,2
2007,3,3,South,1,85,Ohio St,Tennessee,84,5
2007,3,3,South,3,64,Texas A&M,Memphis,65,2
2007,4,3,South,1,92,Ohio St,Memphis,76,2
2007,1,4,West,1,107,Kansas,Niagara,67,16
2007,1,4,West,8,67,Kentucky,Villanova,58,9
2007,1,4,West,5,54,Virginia Tech,Illinois,52,12
2007,1,4,West,4,61,Southern Illinois,Holy Cross,51,13
2007,1,4,West,6,77,Duke,VCU,79,11
2007,1,4,West,3,79,Pittsburgh,Wright St,58,14
2007,1,4,West,7,70,Indiana,Gonzaga,57,10
2007,1,4,West,2,70,UCLA,Weber St,42,15
2007,2,4,West,1,88,Kansas,Kentucky,76,8
2007,2,4,West,5,48,Virginia Tech,Southern Illinois,63,4
2007,2,4,West,11,79,VCU,Pittsburgh,84,3
2007,2,4,West,7,49,Indiana,UCLA,54,2
2007,3,4,West,1,61,Kansas,Southern Illinois,58,4
2007,3,4,West,3,55,Pittsburgh,UCLA,64,2
2007,4,4,West,1,55,Kansas,UCLA,68,2
2007,5,0,National,2,60,Georgetown,Ohio St,67,1
2007,5,0,National,1,76,Florida,UCLA,66,2
2007,6,0,National,1,75,Ohio St,Florida,84,1
2008,1,1,East,1,113,North Carolina,Mount St Marys,74,16
2008,1,1,East,8,72,Indiana,Arkansas,86,9
2008,1,1,East,5,68,Notre Dame,George Mason,50,12
2008,1,1,East,4,71,Washington St,Winthrop,40,13
2008,1,1,East,6,72,Oklahoma,St Josephs,64,11
2008,1,1,East,3,79,Louisville,Boise St,61,14
2008,1,1,East,7,81,Butler,South Alabama,61,10
2008,1,1,East,2,72,Tennessee,American,57,15
2008,2,1,East,1,108,North Carolina,Arkansas,77,9
2008,2,1,East,5,41,Notre Dame,Washington St,61,4
2008,2,1,East,6,48,Oklahoma,Louisville,78,3
2008,2,1,East,7,71,Butler,Tennessee,76,2
2008,3,1,East,1,68,North Carolina,Washington St,47,4
2008,3,1,East,3,79,Louisville,Tennessee,60,2
2008,4,1,East,1,83,North Carolina,Louisville,73,3
2008,1,2,Midwest,1,85,Kansas,Portland St,61,16
2008,1,2,Midwest,8,71,UNLV,Kent St,58,9
2008,1,2,Midwest,5,69,Clemson,Villanova,75,12
2008,1,2,Midwest,4,62,Vanderbilt,Siena,83,13
2008,1,2,Midwest,6,67,USC,Kansas St,80,11
2008,1,2,Midwest,3,71,Wisconsin,Cal St Fullerton,56,14
2008,1,2,Midwest,7,76,Gonzaga,Davidson,82,10
2008,1,2,Midwest,2,66,Georgetown,UMBC,47,15
2008,2,2,Midwest,1,75,Kansas,UNLV,56,8
2008,2,2,Midwest,12,84,Villanova,Siena,72,13
2008,2,2,Midwest,11,55,Kansas St,Wisconsin,72,3
2008,2,2,Midwest,10,74,Davidson,Georgetown,70,2
2008,3,2,Midwest,1,72,Kansas,Villanova,57,12
2008,3,2,Midwest,3,56,Wisconsin,Davidson,73,10
2008,4,2,Midwest,1,59,Kansas,Davidson,57,10
2008,1,3,South,1,87,Memphis,Texas Arlington,63,16
2008,1,3,South,8,76,Mississippi St,Oregon,69,9
2008,1,3,South,5,72,Michigan St,Temple,61,12
2008,1,3,South,4,82,Pittsburgh,Oral Roberts,63,13
2008,1,3,South,6,74,Marquette,Kentucky,66,11
2008,1,3,South,3,77,Stanford,Cornell,53,14
2008,1,3,South,7,78,Miami,St Marys,64,10
2008,1,3,South,2,74,Texas,Austin Peay,54,15
2008,2,3,South,1,77,Memphis,Mississippi St,74,8
2008,2,3,South,5,65,Michigan St,Pittsburgh,54,4
2008,2,3,South,6,81,Marquette,Stanford,82,3
2008,2,3,South,7,72,Miami,Texas,75,2
2008,3,3,South,1,92,Memphis,Michigan St,74,5
2008,3,3,South,3,62,Stanford,Texas,82,2
2008,4,3,South,1,85,Memphis,Texas,67,2
2008,1,4,West,1,70,UCLA,Mississippi Valley St,29,16
2008,1,4,West,8,62,BYU,Texas A&M,67,9
2008,1,4,West,5,99,Drake,Western Kentucky,101,12
2008,1,4,West,4,69,Connecticut,San Diego,70,13
2008,1,4,West,6,90,Purdue,Baylor,79,11
2008,1,4,West,3,73,Xavier,Georgia,61,14
2008,1,4,West,7,75,West Virginia,Arizona,65,10
2008,1,4,West,2,71,Duke,Belmont,70,15
2008,2,4,West,1,51,UCLA,Texas A&M,49,9
2008,2,4,West,12,72,Western Kentucky,San Diego,63,13
2008,2,4,West,6,78,Purdue,Xavier,85,3
2008,2,4,West,7,73,West Virginia,Duke,67,2
2008,3,4,West,1,88,UCLA,Western Kentucky,78,12
2008,3,4,West,3,79,Xavier,West Virginia,75,7
2008,4,4,West,1,76,UCLA,Xavier,57,3
2008,5,0,National,1,66,North Carolina,Kansas,84,1
2008,5,0,National,1,78,Memphis,UCLA,63,1
2008,6,0,National,1,75,Kansas,Memphis,68,1
2009,1,1,East,1,72,Pittsburgh,East Tennessee St,62,16
2009,1,1,East,8,77,Oklahoma St,Tennessee,75,9
2009,1,1,East,5,59,Florida St,Wisconsin,61,12
2009,1,1,East,4,77,Xavier,Portland St,59,13
2009,1,1,East,6,65,UCLA,VCU,64,11
2009,1,1,East,3,80,Villanova,American,67,14
2009,1,1,East,7,76,Texas,Minnesota,62,10
2009,1,1,East,2,86,Duke,Binghamton,62,15
2009,2,1,East,1,84,Pittsburgh,Oklahoma St,76,8
2009,2,1,East,12,49,Wisconsin,Xavier,60,4
2009,2,1,East,6,69,UCLA,Villanova,89,3
2009,2,1,East,7,69,Texas,Duke,74,2
2009,3,1,East,1,60,Pittsburgh,Xavier,55,4
2009,3,1,East,3,77,Villanova,Duke,54,2
2009,4,1,East,1,76,Pittsburgh,Villanova,78,3
2009,1,2,Midwest,1,74,Louisville,Morehead St,54,16
2009,1,2,Midwest,8,72,Ohio St,Siena,74,9
2009,1,2,Midwest,5,71,Utah,Arizona,84,12
2009,1,2,Midwest,4,69,Wake Forest,Cleveland St,84,13
2009,1,2,Midwest,6,60,West Virginia,Dayton,68,11
2009,1,2,Midwest,3,84,Kansas,North Dakota St,74,14
2009,1,2,Midwest,7,55,Boston College,USC,72,10
2009,1,2,Midwest,2,77,Michigan St,Robert Morris,62,15
2009,2,2,Midwest,1,79,Louisville,Siena,72,9
2009,2,2,Midwest,12,71,Arizona,Cleveland St,57,13
2009,2,2,Midwest,11,43,Dayton,Kansas,60,3
2009,2,2,Midwest,10,69,USC,Michigan St,74,2
2009,3,2,Midwest,1,103,Louisville,Arizona,64,12
2009,3,2,Midwest,3,62,Kansas,Michigan St,67,2
2009,4,2,Midwest,1,52,Louisville,Michigan St,64,2
2009,1,3,South,1,101,North Carolina,Radford,58,16
2009,1,3,South,8,75,LSU,Butler,71,9
2009,1,3,South,5,72,Illinois,Western Kentucky,76,12
2009,1,3,South,4,77,Gonzaga,Akron,64,13
2009,1,3,South,6,66,Arizona St,Temple,57,11
2009,1,3,South,3,59,Syracuse,Stephen F Austin,44,14
2009,1,3,South,7,59,Clemson,Michigan,62,10
2009,1,3,South,2,82,Oklahoma,Morgan St,54,15
